Load_MPa,Time_day,Strain_dimensionless
7,0.987778823539422,1.18417410714286
7,1.02038783369985,1.18895089285714
7,1.05414350462435,1.19375
7,1.0913740158213,1.19888839285714
7,1.12706535015104,1.20366517857143
7,1.16566819182357,1.20867857142857
7,1.20459063619364,1.21358482142857
7,1.24825573682084,1.21891517857143
7,1.2880055930944,1.22362946428571
7,1.33136735946797,1.22861607142857
7,1.3771510023622,1.23371875
7,1.42270883293778,1.23865178571429
7,1.47104600877507,1.24372767857143
7,1.5209748462891,1.24880803571429
7,1.57448343067467,1.25408928571429
7,1.62516251668509,1.2589375
7,1.68267241205472,1.26427678571429
7,1.73839511177169,1.26928571428571
7,1.79703921076783,1.27440178571429
7,1.86032177122118,1.27975446428571
7,1.91937082712695,1.28459821428571
7,1.98491256013442,1.2898125
7,2.05351225584331,1.29510714285714
7,2.12158613879636,1.30019642857143
7,2.19600525421642,1.30558482142857
7,2.26812336905341,1.31064732142857
7,2.34471567563213,1.31586160714286
7,2.42389442945049,1.32109375
7,2.50549682661983,1.3263125
7,2.58984643552531,1.33155357142857
7,2.67881806016809,1.33690178571429
7,2.76872624460452,1.34213839285714
7,2.86670361917452,1.34766964285714
7,2.9602567398635,1.35279017857143
7,3.05899990313647,1.35802678571429
7,3.1628255538694,1.36336160714286
7,3.27115472402576,1.36875892857143
7,3.37599643445027,1.37382142857143
7,3.49604503709403,1.37944196428571
7,3.61422332859957,1.38479464285714
7,3.73366198272461,1.39004910714286
7,3.86539978151288,1.39564732142857
7,3.99340479886992,1.40092410714286
7,4.12812079339311,1.40630803571429
7,4.27036462452208,1.41180803571429
7,4.41339555336981,1.41717410714286
7,4.56288710972681,1.42260267857143
7,4.71791326226229,1.42805803571429
7,4.87560980446669,1.43343303571429
7,5.04209973519639,1.43892857142857
7,5.21132587252895,1.44434375
7,5.39591948703247,1.4500625
7,5.56978736624345,1.45528571428571
7,5.76094021255434,1.46083928571429
7,5.95548152585415,1.46632142857143
7,6.15126776893118,1.47166517857143
7,6.36491801474434,1.47731696428571
7,6.58138799329741,1.48285267857143
7,6.79141981831067,1.48806696428571
7,7.03104694622179,1.49383035714286
7,7.27138165906901,1.49942410714286
7,7.51993147482212,1.50502678571429
7,7.76689048397123,1.51041517857143
7,8.03531859234526,1.51609375
7,8.30749276474115,1.52166517857143
7,8.59231661218137,1.5273125
7,8.87449338519378,1.53272767857143
7,9.17203950832702,1.53827232142857
7,9.47861549542598,1.54379910714286
7,9.81273055704337,1.54963839285714
7,10.1434217386889,1.55522321428571
7,10.4911907332144,1.56091964285714
7,10.8566621048171,1.56670535714286
7,11.2083513990553,1.57210714285714
7,11.5883889046786,1.57775892857143
7,11.9701534344236,1.58325446428571
7,12.3809642516616,1.58899107142857
7,12.7909672613142,1.59453571428571
7,13.2325899315431,1.60032142857143
7,13.7013097284729,1.60625892857143
7,14.1427947563031,1.61167857142857
7,14.618437080596,1.61733482142857
7,15.0990176790317,1.622875
7,15.6208482317159,1.62870089285714
7,16.1558741119799,1.63448660714286
7,16.7203497016403,1.64039732142857
7,17.272904395497,1.64599107142857
7,17.8561934736025,1.65172321428571
7,18.4524237748259,1.65739732142857
7,19.0660245267967,1.66305357142857
7,19.7532027153205,1.66918303571429
7,20.3985152231329,1.67475892857143
7,21.0754268574845,1.68042857142857
7,21.7777000435374,1.68612946428571
7,22.5251018877544,1.69200892857143
7,23.2780048096698,1.69773660714286
7,24.0953318296885,1.70376785714286
7,24.9156398489629,1.70962053571429
7,25.7441627321201,1.71535714285714
7,26.5949259165556,1.72105803571429
7,27.4985005487267,1.72692857142857
7,28.4166939637788,1.73270982142857
7,29.3821639890161,1.73860267857143
7,30.3976281204833,1.74460267857143
7,31.4366775368008,1.75054464285714
7,32.4658353213412,1.75625446428571
7,33.5923441065794,1.76230803571429
7,34.7405950621583,1.76827678571429
7,35.8683645310783,1.77396875
7,37.0857742748141,1.77991517857143
7,38.3508848345869,1.78591071428571
7,39.6103506356321,1.79169642857143
7,40.9970386729644,1.79786160714286
7,42.3546800408817,1.80370982142857
7,43.7922421056337,1.80972321428571
7,45.3404165761399,1.81597767857143
7,46.879317656422,1.82200892857143
7,48.4881968494496,1.82811607142857
7,50.1940335890596,1.83438392857143
7,51.7751959257271,1.84002232142857
7,53.5200314351783,1.84605357142857
7,55.3347157293574,1.85213392857143
7,57.3042951527871,1.85852678571429
7,59.1409188607281,1.86430357142857
7,61.1563634835283,1.87045089285714
7,63.1879008780341,1.87645535714286
7,65.4152334885324,1.88283928571429
7,67.511815749342,1.88866517857143
7,69.896215407601,1.89508482142857
7,72.2613514566072,1.90125892857143
7,74.6642671999954,1.90733928571429
7,77.2112964779192,1.91358928571429
7,79.7735037914202,1.91967857142857
7,82.4728658165651,1.92590625
7,85.2125105795101,1.93203125
7,88.4278167802998,1.93899107142857
7,91.1678620687031,1.94474107142857
7,94.2716055192463,1.9510625
7,97.455065383077,1.95734821428571
7,100.907081858495,1.96395089285714
7,104.151588222701,1.96996875
7,107.693769287187,1.97634821428571
7,111.311959791165,1.98265625
7,115.135972585492,1.98912946428571
7,118.925021095935,1.99534375
7,122.936911524665,2.00172767857143
7,127.177215739199,2.00827232142857
7,131.362533577211,2.01453125
7,135.866321095601,2.02106696428571
7,140.510493366939,2.02760267857143
7,145.22639533159,2.03403571428571
7,150.190512949751,2.04060267857143
7,155.494980083041,2.04740178571429
7,160.548091479931,2.05367857142857
7,165.953074868046,2.06019642857143
7,171.477239500981,2.06665625
7,177.368171248278,2.07333482142857
7,183.44927012841,2.08002232142857
7,189.555839535376,2.08653125
7,195.93087231026,2.093125
7,202.284562895594,2.09950446428571
7,209.889384266186,2.10689285714286
7,216.558755445449,2.11317410714286
7,223.841934729385,2.11983482142857
7,231.308469780442,2.12645535714286
7,239.334476834583,2.13335267857143
7,247.441269665462,2.14011160714286
7,255.635434773522,2.14672767857143
7,264.206440379233,2.15344642857143
7,272.864975198752,2.16003571428571
7,283.094980022204,2.1675625
7,292.080786435144,2.17397321428571
7,302.265778315578,2.18102678571429
7,312.452201637925,2.18785267857143
7,322.67036317472,2.19450446428571
7,333.877581751205,2.20156696428571
7,345.198247818381,2.20848660714286
7,356.712778462586,2.21530803571429
7,368.721807185046,2.22220089285714
7,381.426959262655,2.22927232142857
7,394.084368076776,2.23609821428571
7,407.785559143369,2.24325892857143
7,421.359725005811,2.25013392857143
7,435.298817327758,2.25697321428571
7,450.657815618238,2.26427678571429
7,465.442196327521,2.27108928571429
7,481.335888015944,2.27818303571429
7,497.424569803749,2.28514285714286
7,514.376144006046,2.29224107142857
7,532.135564507811,2.29944642857143
7,549.245535323209,2.30616964285714
7,568.681778126241,2.31356696428571
7,587.748675923503,2.32058482142857
7,607.677257101837,2.32769642857143
7,627.905319851441,2.3346875
7,649.541231868571,2.34191517857143
7,671.207513393155,2.34892410714286
7,694.335501396897,2.35616964285714
7,717.758645885006,2.36326785714286
7,742.095427960261,2.37040178571429
7,767.461677531371,2.37759375
7,793.378107340671,2.38470535714286
7,819.269517018179,2.39157589285714
7,847.471117002503,2.39881696428572
7,876.031080354483,2.40590625
7,905.493252887741,2.41297767857143
7,936.569414547666,2.42019196428572
7,967.906514461317,2.42721428571429
7,1000.32542478251,2.43423660714286
7,1035.10389072523,2.44151785714286
7,1070.59260928398,2.4486875
7,1106.45087170121,2.4556875
7,1143.73850984317,2.46270982142857
7,1181.88937591441,2.46965625
7,1224.4055717506,2.47712053571429
7,1264.95249194592,2.48397767857143
8.4,0.000115740740740741,0.652
8.4,0.000119677067274378,0.653370535714286
8.4,0.000123809053928329,0.654767857142857
8.4,0.000127930349044384,0.656116071428571
8.4,0.000132241629991912,0.657486607142857
8.4,0.000136702751165195,0.658861607142857
8.4,0.000141257946049368,0.660223214285714
8.4,0.000146183675848712,0.661651785714286
8.4,0.000150999508552105,0.663008928571429
8.4,0.000156207739705509,0.664433035714286
8.4,0.000161461228401791,0.665825892857143
8.4,0.000166913616078343,0.667232142857143
8.4,0.000172555867756412,0.668642857142857
8.4,0.000178388846858322,0.6700625
8.4,0.000184419000623985,0.671482142857143
8.4,0.000190652994232092,0.67290625
8.4,0.00019709115927356,0.674339285714286
8.4,0.000203733174762844,0.675772321428572
8.4,0.000210760280201505,0.677245535714286
8.4,0.000217696261266547,0.67865625
8.4,0.000224875467148246,0.680075892857143
