Time_sec,StrainExp_percentage,StrainModel_percentage
10,0.103482142857143,0.103115937455952
10.3390663730041,0.103526785714286,0.103202243334952
10.6825171402606,0.103575892857143,0.103286933224061
11.0450929260316,0.103629464285714,0.103373545984955
11.4161752143109,0.103683035714286,0.103459409344218
11.8036521211561,0.103741071428571,0.103546255687917
12.2046865386654,0.103799107142857,0.103633310837879
12.6189263431744,0.103861607142857,0.10372040465713
13.0563469421221,0.103928571428571,0.103809454790434
13.4900623486261,0.103995535714286,0.103894981982302
13.953035824145,0.1040625,0.103983432970763
14.4170178667453,0.104133928571429,0.104069316154656
14.9118040801735,0.104205357142857,0.104158052349393
15.412283471236,0.104276785714286,0.104245009408253
15.9359227704065,0.104352678571429,0.104333169727824
16.4652940603257,0.104428571428571,0.104419549764553
17.0241433327854,0.104504464285714,0.104507936185638
17.5961039406529,0.104584821428571,0.104595604422893
18.1933340811734,0.104665178571429,0.104684325043778
18.8114608321913,0.10475,0.104773309794919
19.4434699948334,0.104830357142857,0.104861497643128
20.1100927760198,0.104915178571429,0.104951649592193
20.7857321114977,0.105,0.105040211377979
21.4990900180937,0.105089285714286,0.105130845812632
22.2369300790913,0.105174107142857,0.105221688244805
22.9786714246716,0.105263392857143,0.105310227772178
23.7562197343737,0.105348214285714,0.105400237805291
24.5600785893093,0.1054375,0.105490469253451
25.3911382811576,0.10553125,0.105580928928507
26.2503192271339,0.105620535714286,0.1056716238716
27.1385729893722,0.105709821428571,0.105762561359575
28.0568833288012,0.105803571428571,0.105853748911528
29.0062672946818,0.105892857142857,0.105945194295491
29.9867784366914,0.105986607142857,0.106036813688496
31.0014658594739,0.106080357142857,0.106128798792248
32.0504880997868,0.106174107142857,0.106221066586029
33.135006973248,0.106267857142857,0.106313625903027
34.2562236087911,0.106361607142857,0.106406485860907
35.4153797789428,0.106455357142857,0.106499655869344
36.6125408655098,0.106549107142857,0.106593051984906
37.8514296914894,0.106647321428571,0.106686871195175
39.1322398233071,0.106741071428571,0.106781030504086
40.45638978686,0.106834821428571,0.106875540567228
41.8253461078792,0.106933035714286,0.106970412371997
43.2391860018771,0.107026785714286,0.107065561810906
44.6740506351309,0.107125,0.107159370425369
46.2241635465818,0.107223214285714,0.107257794413805
47.7930599217952,0.107316964285714,0.107354522010717
49.4152062781289,0.107415178571429,0.107451674201777
51.0754103112037,0.107513392857143,0.107548289081423
52.7720711339957,0.107607142857143,0.107644268791651
54.5650261101975,0.107705357142857,0.107742859885751
56.4357976067849,0.107808035714286,0.107842821957262
58.3318726382079,0.10790625,0.107941300189376
60.3117173021198,0.108004464285714,0.1080412776373
62.296535925476,0.108098214285714,0.108138767009215
64.4173761095369,0.108200892857143,0.108240098840452
66.634806436608,0.108299107142857,0.10834310963996
68.896461343053,0.108401785714286,0.1084452820761
71.1709031051301,0.1085,0.108545273632285
73.6575675355705,0.108602678571429,0.108651632169812
76.2285776107382,0.108705357142857,0.108758553984041
78.6350876131884,0.108799107142857,0.108856008646098
