Time_sec,StrainExp_percentage,StrainModel_percentage
10,1.34492857142857,1.3339339426608
10.3400986125063,1.34837053571429,1.33840261878034
10.6775414116019,1.35169642857143,1.34270752469818
11.0524465280166,1.35529910714286,1.34734906162372
11.4256768313012,1.35878571428571,1.35183118800835
11.8111177006728,1.36229910714286,1.35632371122318
12.2046865386654,1.36579464285714,1.36077682322489
12.6302695933287,1.36947321428571,1.36544901540196
13.0463575389019,1.37298214285714,1.36988194185539
13.496348710556,1.37667857142857,1.37453507994019
13.9502501339147,1.38030803571429,1.3790892867969
14.4213364291688,1.38398214285714,1.38367700103177
14.908826974154,1.3876875,1.38828459674412
15.412796368559,1.39141517857143,1.39290753558468
15.9338016539123,1.39517410714286,1.397545868645
16.4724187016527,1.39895535714286,1.40219964718671
17.0286761612356,1.40276339285714,1.40686424092708
17.6025462995097,1.40658928571429,1.41153495748866
18.20968820941,1.41052678571429,1.41632958016222
18.8089569734297,1.41431696428571,1.42092296168602
19.4292403616085,1.41813839285714,1.4255407279522
20.1147778765762,1.42225,1.4304924081572
20.7608456055074,1.42602232142857,1.43502188334219
21.4769226569522,1.43009375,1.43989628504374
22.2103060713032,1.43415178571429,1.44473916556945
22.9932049857211,1.43836607142857,1.44975270793455
23.7419939575402,1.44229017857143,1.45440608593965
24.5314894473146,1.44631696428571,1.45917151245466
25.4080431932408,1.45066517857143,1.46430335631404
26.2538136841569,1.45474553571429,1.4691061004725
27.1376698890454,1.45889732142857,1.47397855158968
28.0531488780973,1.46308035714286,1.47887700537044
29.0246131924387,1.46739285714286,1.48392012394099
29.9897722792812,1.4715625,1.48878225441742
31.0055927917659,1.47583035714286,1.49374978832431
32.0515546912221,1.48010267857143,1.49871394751661
33.1316991456938,1.48439732142857,1.50368960008383
34.2482447062511,1.48871428571429,1.50868177153447
35.4118443045374,1.49308482142857,1.51373081483854
36.6015770034583,1.49743303571429,1.51874116045144
37.8199523625947,1.50175892857143,1.52372245400664
39.1270312112586,1.50627232142857,1.528908324094
40.446966751942,1.51070089285714,1.53398932499101
41.7808302731298,1.51504910714286,1.53897453791307
43.2506988168623,1.51971428571429,1.54430481776567
44.6963560962996,1.52416517857143,1.54939058082112
46.2041706972084,1.52867857142857,1.55453964998252
47.7580827436696,1.53320089285714,1.55969026003273
49.411917516673,1.537875,1.56500895936885
51.0737106558915,1.5424375,1.57019425698018
52.78963550578,1.54702232142857,1.57539149230247
54.5505015575902,1.55159375,1.5805691113566
56.4132653122436,1.55629017857143,1.58588512350446
58.3105237464092,1.5609375,1.59113958928306
60.3036896415814,1.5656875,1.596496466315
62.3836669744087,1.57049553571429,1.60191935474771
64.4602639103006,1.57516517857143,1.60717346232196
66.6192859684912,1.57987946428571,1.61247699798368
68.8758298523083,1.58467410714286,1.61785725595218
71.2609599891396,1.58959821428571,1.62337430988044
73.6477635045346,1.59438392857143,1.62873130674694
76.1119773551154,1.5991875,1.63410054326807
78.6507900553109,1.60399553571429,1.63947111242846
81.4258891410841,1.60910714285714,1.64516588775168
84.0468056644722,1.61379464285714,1.65038608210989
86.9399370993346,1.61883482142857,1.65598099749222
89.8817956553794,1.6238125,1.66150088296904
92.8304778700212,1.62865625,1.66687275095528
96.0323597268828,1.63378571428571,1.67253468846081
99.3678245501334,1.63896875,1.67825495134283
102.682365884168,1.64397767857143,1.68377063584012
106.153381400039,1.64907589285714,1.68937753020674
109.741729123906,1.65420535714286,1.69500309520896
113.47780634773,1.65939732142857,1.70068700888642
117.317648733903,1.66458928571429,1.70635591212042
121.275315066347,1.66979017857143,1.71202661967098
125.441609122438,1.67511607142857,1.71781906615351
129.677649504864,1.68038839285714,1.7235336042549
133.989836576924,1.68560714285714,1.72918083573747
138.556033735186,1.69098660714286,1.73498513160721
143.239702043481,1.69635267857143,1.74076256713617
148.180284206566,1.70186160714286,1.74667548755354
153.112836893299,1.70720982142857,1.75240437535509
158.193788106067,1.71258035714286,1.75813450103761
163.71552655953,1.71825892857143,1.76417687654206
169.137063788123,1.72368303571429,1.76993371650302
174.825384062191,1.72922767857143,1.77579798110144
180.867447773071,1.73495982142857,1.78184176570672
186.825892619308,1.74046428571429,1.78762650476655
193.121966360771,1.74612946428571,1.79356132675905
199.756481390556,1.75194642857143,1.79962963410902
206.59829213662,1.75778125,1.80570044576624
213.582021732095,1.76358482142857,1.81171335833642
220.669604029989,1.76931696428571,1.81763741438928
228.273279276406,1.77532142857143,1.82380538693001
235.887627512797,1.78116964285714,1.82979942718536
243.999434388947,1.78724107142857,1.83599645027427
252.28942548987,1.79328125,1.84214089687907
260.566088594561,1.79916517857143,1.84809679420902
269.427905114281,1.8053125,1.85428790657184
278.618924973588,1.81151339285714,1.86051833280291
287.989276120582,1.81767857142857,1.86668272492045
297.734207440654,1.82393303571429,1.87290493606804
307.962573024172,1.83032589285714,1.8792416899155
318.404548289803,1.83669196428571,1.88551831228398
329.025340694479,1.84300446428571,1.89171517279221
340.249413565681,1.84950446428571,1.89807135318567
351.587169205612,1.85591071428571,1.90430313225965
363.883502176753,1.86268303571429,1.91086057290836
376.284172675548,1.86933035714286,1.91727470077056
388.602770436238,1.87578125,1.92346071081794
401.899334981375,1.88257142857143,1.92994282180697
415.305203168064,1.88924553571429,1.93628568354989
429.872910452695,1.89631696428571,1.9429726509057
444.123187317404,1.90306696428571,1.94931941362306
458.891671123711,1.90988392857143,1.95570643203484
474.435356090533,1.91688839285714,1.96223191066623
490.195501270406,1.92381696428571,1.96865468537338
507.677268302953,1.93130803571429,1.97556519520643
524.43694446304,1.9383125,1.98199203770406
542.038428576188,1.94548660714286,1.98854566275877
560.212021818273,1.95271428571429,1.99511431824781
579.688998248962,1.96027678571429,2.0019444878927
599.38419405473,1.96772321428571,2.0086442957222
619.76916733035,1.97524107142857,2.01537323165367
640.229272966327,1.98260267857143,2.0219295736937
662.091507965043,1.99027678571429,2.02873001847661
685.338572462594,1.99824107142857,2.03574301062748
707.42162326087,2.00561160714286,2.04220930438426
731.651349527233,2.01350446428571,2.04909841196353
756.232659872332,2.02131696428571,2.05588076668292
781.873966385345,2.02925892857143,2.06274734779821
808.680652545147,2.03736160714286,2.06971262352241
835.7386644911,2.04533482142857,2.07653556718317
864.507179635168,2.05360267857143,2.08357513477805
893.195295484501,2.06164285714286,2.09038812503739
924.249151954212,2.07013392857143,2.09754445229985
953.808193133355,2.07801339285714,2.10415803110142
987.067925213374,2.08665625,2.11138257610145
1020.87574907376,2.09522767857143,2.11850502461066
1056.15778977902,2.1039375,2.12571516274401
1090.40711315731,2.11218303571429,2.13250981385115
1127.49170778249,2.12089732142857,2.1396536882142
1166.07034748135,2.12973214285714,2.14686435875811
1206.61129231989,2.13877678571429,2.15421402458396
1245.57374439775,2.14725,2.16107100126346
1287.54985400017,2.15615178571429,2.16824561351312
1331.73804345439,2.16529017857143,2.17557435614727
1378.17636391016,2.17463839285714,2.18304410030237
1422.53676626397,2.18333928571429,2.18997097926563
1471.74941383312,2.19275892857143,2.19743165170149
1520.48727276403,2.20184375,2.20460225438835
1573.76920306474,2.21151339285714,2.21220847017235
1627.18457305023,2.22096428571429,2.21960455453192
1680.00718816377,2.2300625,2.22670671676593
1738.18486505239,2.23983482142857,2.23429997055607
1796.58270937075,2.249375,2.24169531259286
1856.20115339695,2.258875,2.2490253200603
1920.67206371969,2.268875,2.2567172094789
1986.39043221362,2.27879017857143,2.26432237625032
2050.32787963489,2.28819642857143,2.27150714775705
2123.44840856513,2.29866517857143,2.27948072531453
2192.81882092254,2.30832589285714,2.28682013038773
2268.45289024111,2.31858482142857,2.29458782750959
2344.19805687245,2.32858482142857,2.3021367464223
2423.52062531177,2.33878125,2.30981042148241
2504.36026654222,2.34888392857143,2.31740170801879
2588.67161221903,2.35915625,2.32508757760008
2676.1775754303,2.36951785714286,2.33282998947505
2768.20714004575,2.38012053571429,2.34073059763766
2861.78201876525,2.39059821428571,2.34852509873388
2956.8468142319,2.40095982142857,2.35621225612743
3060.97188626804,2.41199107142857,2.36438087687145
3164.65383494219,2.42267857142857,2.37226991889337
3273.80815505176,2.43360267857143,2.38032785878214
3379.85946883542,2.44393303571429,2.38792838905344
3499.23021413393,2.45521875,2.39623088434469
3612.46360336977,2.46563839285714,2.40387419342746
3734.82580721494,2.47658482142857,2.41189500695442
3868.406505893,2.48819196428571,2.42038553422119
3991.59328411568,2.49859821428571,2.42798468996157
4130.36961394753,2.50998214285714,2.43629673159703
4266.01340148673,2.52079017857143,2.44418170476768
4413.15549560018,2.53218303571429,2.45248390414885
4562.03162049076,2.54338392857143,2.46063415316625
4718.1276458246,2.55478125,2.46892650755992
4878.75286448466,2.56617410714286,2.47720558900234
5045.18222690391,2.57762946428571,2.4855289746449
5208.09523127493,2.58851785714286,2.49344051948144
5388.08993495307,2.60019642857143,2.50192668586723
5569.11373945226,2.61160267857143,2.51020783010744
5754.87867661302,2.62295982142857,2.51845771775308
5956.54497795534,2.63492857142857,2.52714675901183
6152.7756715504,2.64622767857143,2.53535107052715
6370.08098389838,2.65834821428571,2.54416612505152
6580.59202049199,2.66974107142857,2.55245117023558
6795.57175825069,2.68104017857143,2.56066946000208
7033.70672147103,2.69317410714286,2.56950413590919
7261.79735185134,2.70444642857143,2.57771728512704
7511.51921438843,2.71642410714286,2.58644723945319
