Time_sec,StrainExp_percentage,StrainModel_percentage
10,0.947415178571429,0.946950080410446
10.3400986125063,0.949424107142857,0.949711513732782
10.6971022594076,0.951464285714286,0.952522528410865
11.0531821574348,0.953441964285714,0.955242353724564
11.4256768313012,0.955441964285714,0.958003407644575
11.8111177006728,0.957455357142857,0.960775391945847
12.2046865386654,0.959446428571429,0.963522065109823
12.6302695933287,0.961535714285715,0.966402822427057
13.0463575389019,0.963517857142857,0.96913508436665
13.496348710556,0.965598214285714,0.972002078930278
13.9502501339147,0.967633928571429,0.974807149762849
14.4213364291688,0.9696875,0.977631911161074
14.908826974154,0.97175,0.980467977888298
15.412796368559,0.973816964285714,0.983312567527797
15.9338016539123,0.975892857142857,0.98616572472724
16.4724187016527,0.977973214285714,0.989027495028861
17.0286761612356,0.980066964285714,0.991895047244128
17.6025462995097,0.982160714285714,0.994765516219888
18.20968820941,0.984308035714286,0.997711277911004
18.8089569734297,0.986370535714286,1.00053261097137
19.4292403616085,0.988446428571429,1.00336816887193
20.1147778765762,0.990674107142857,1.00640795803132
20.7608456055074,0.992714285714286,1.00918785173879
21.4769226569522,0.994910714285714,1.0121787120957
22.2103060713032,0.997098214285714,1.01514951565478
22.9932049857211,0.999366071428571,1.01822429098964
23.7419939575402,1.00147321428571,1.02107755579323
24.5314894473146,1.00363392857143,1.02399893221129
25.4080431932408,1.00596875,1.0271443009277
26.2538136841569,1.00815625,1.03008739841947
27.1376698890454,1.01037946428571,1.03307269110167
28.0531488780973,1.01261607142857,1.03607342142802
29.0246131924387,1.01492410714286,1.03916229201637
29.9897722792812,1.01715625,1.04213988500349
31.0055927917659,1.01944642857143,1.04518163595587
32.0515546912221,1.02173214285714,1.04822096386059
33.1316991456938,1.02403571428571,1.05126701066875
34.2482447062511,1.02634821428571,1.05432289090597
35.4118443045374,1.02869642857143,1.05741334205129
36.6015770034583,1.03103125,1.06047990860661
37.8199523625947,1.03335714285714,1.06352854078512
39.1270312112586,1.03578571428571,1.06670226101686
40.446966751942,1.03817410714286,1.06981173355161
41.7808302731298,1.04052232142857,1.0728625651733
43.2506988168623,1.04304464285714,1.07612459766514
44.6963560962996,1.04545535714286,1.07923706688387
46.2041706972084,1.04790625,1.08238840550768
47.7580827436696,1.05036607142857,1.08554086482463
49.411917516673,1.05291071428571,1.08879644496245
51.0737106558915,1.05540178571429,1.09197065925279
52.78963550578,1.05791071428571,1.09515252211958
54.5505015575902,1.06041517857143,1.09832276860045
56.4132653122436,1.06299553571429,1.10157821806385
58.3105237464092,1.06555803571429,1.10479649789015
60.3036896415814,1.06817857142857,1.10807809555959
62.3836669744087,1.07083928571429,1.11140080329488
64.4602639103006,1.07342857142857,1.1146208008165
66.6192859684912,1.07605357142857,1.11787185472374
68.8758298523083,1.07872767857143,1.12117078607588
71.2609599891396,1.08147767857143,1.12455454696038
73.6477635045346,1.08416071428571,1.12784112844234
76.1119773551154,1.08686160714286,1.13113626061241
78.6507900553109,1.08956696428571,1.13443331825394
81.4258891410841,1.09245535714286,1.13793069236139
84.0468056644722,1.09510714285714,1.14113783309602
86.9399370993346,1.09796875,1.14457656248683
89.8817956553794,1.10080357142857,1.1479706374918
92.8304778700212,1.10356696428571,1.15127515994116
96.0323597268828,1.1065,1.1547597522877
99.3678245501334,1.10947321428571,1.15828201920298
102.682365884168,1.11234821428571,1.16168008354619
106.153381400039,1.11528571428571,1.16513619227173
109.741729123906,1.11825,1.16860576132684
113.47780634773,1.12125446428571,1.17211337902498
117.317648733903,1.12426339285714,1.17561387490009
121.275315066347,1.12729017857143,1.17911770112706
125.441609122438,1.13039285714286,1.18269911543328
129.677649504864,1.13346875,1.18623478309046
133.989836576924,1.13652232142857,1.18973124778136
138.556033735186,1.13967410714286,1.19332756499077
143.239702043481,1.14282589285714,1.19690994226689
148.180284206566,1.14606696428571,1.20057920247481
153.112836893299,1.14921875,1.20413711184462
158.193788106067,1.15238839285714,1.20769867204445
163.71552655953,1.15574553571429,1.21145751509657
169.137063788123,1.15895535714286,1.21504186879901
174.825384062191,1.16224107142857,1.21869633187807
180.867447773071,1.16564285714286,1.22246615245503
186.825892619308,1.16891964285714,1.22607778173282
193.121966360771,1.17229017857143,1.22978663372679
199.756481390556,1.17575446428571,1.23358266935229
206.59829213662,1.17923660714286,1.23738415896957
213.582021732095,1.18270089285714,1.24115330178629
220.669604029989,1.186125,1.2448706223546
228.273279276406,1.18971428571429,1.24874516301066
235.887627512797,1.19321428571429,1.25251458522108
243.999434388947,1.19684821428571,1.25641601975969
252.28942548987,1.20047321428571,1.26028880566214
260.566088594561,1.204,1.26404704710163
269.427905114281,1.20768303571429,1.26795826146921
278.618924973588,1.21140625,1.27189906028417
287.989276120582,1.21510267857143,1.27580284334964
297.734207440654,1.21885714285714,1.27974809682689
307.962573024172,1.22269642857143,1.28377105199547
318.404548289803,1.22651785714286,1.28776093964611
329.025340694479,1.23030357142857,1.29170516654152
340.249413565681,1.23420535714286,1.29575605712718
351.587169205612,1.23804910714286,1.29973288505309
363.883502176753,1.24211160714286,1.30392316733403
376.284172675548,1.24610267857143,1.30802750721312
388.602770436238,1.24996875,1.31199119883334
401.899334981375,1.25404017857143,1.3161502654273
415.305203168064,1.25804017857143,1.32022561905316
429.872910452695,1.26227678571429,1.32452813443214
444.123187317404,1.26631696428571,1.32861755128659
458.891671123711,1.27039732142857,1.33273863219194
474.435356090533,1.27458482142857,1.33695500932591
