Time_sec,StrainExp_percentage,StrainModel_percentage
10,1.71260582010582,1.685024155563
10.3687512899785,1.71597883597884,1.68996629706979
10.7433324096434,1.71933862433862,1.69482577914933
11.1398967581092,1.72281305114638,1.69980563279654
11.5469256044634,1.7262962962963,1.70475233217858
11.9731526683309,1.72986772486773,1.70976563039973
12.4155615626749,1.73348324514991,1.71480094448455
12.8738522395526,1.73715167548501,1.71984837197552
13.3591943817144,1.74094797178131,1.72501927575054
13.8418081361943,1.74463403880071,1.729995112901
14.358452087246,1.74849206349206,1.73515072137043
14.8777026470366,1.75227954144621,1.74016594274144
15.433011245632,1.75624338624339,1.74535724144631
15.9963235335989,1.76017195767196,1.75045365818606
16.5873888949205,1.7641975308642,1.7556297479384
17.1866242831377,1.76818783068783,1.76071010243189
17.8210272971457,1.77231481481482,1.76591730633455
18.4721708704759,1.77645061728395,1.77109087297973
19.1540267534255,1.78068783068783,1.77633516342159
19.8617694869354,1.78497354497355,1.78160359212011
20.5874775699063,1.78926807760141,1.78683307409631
21.3551311113256,1.79371252204586,1.79218729677374
22.135403547303,1.79811287477954,1.79745501354022
22.9616050257715,1.80266754850088,1.8028539351172
23.8186443826444,1.80727513227513,1.80827305557685
24.6826836296509,1.81181216931217,1.81356209004814
25.5910110268994,1.81646384479718,1.81894610453859
26.5327650431076,1.82117283950617,1.8243503347917
27.5091757841366,1.82593474426808,1.82977497930668
28.5215186239743,1.83075396825397,1.83522024082411
29.5711158706112,1.83562610229277,1.8406863263995
30.6593384932202,1.84055114638448,1.84617344747552
31.7876079128976,1.84553350970018,1.85168181995266
32.9562068259122,1.85056878306878,1.85720612361423
34.1690014319818,1.85566137566138,1.86275764295831
35.4264271075274,1.86080687830688,1.86833108859863
36.7301262842951,1.86600529100529,1.87392669492927
38.0818018358281,1.87126102292769,1.8795447011228
39.483219301736,1.876569664903,1.88518535118566
40.9347298175557,1.88193121693122,1.89084321894785
42.4411355694646,1.88735008818342,1.89652988508258
44.0029773362071,1.89282186948854,1.90223995634172
45.6222951735499,1.89834656084656,1.90797369653326
47.3012042116949,1.90391975308642,1.91373137451013
49.0401251137499,1.90955026455026,1.91950747012027
50.8099105676072,1.9151278659612,1.92520327515868
52.7273414490486,1.92100529100529,1.93118001835974
54.6736447943032,1.92681216931217,1.93705397076592
56.6917912594203,1.93267636684303,1.9429534363276
58.7631923590113,1.93852292768959,1.94881951321712
60.886069239104,1.94436507936508,1.95464578474444
63.1358140907056,1.95037918871252,1.96062877389173
65.4899845378886,1.95650793650794,1.96669255397102
67.8828534695338,1.96256172839506,1.97266341113567
70.3885861911589,1.96872574955908,1.97872165460173
72.9077242955543,1.97474867724868,1.98462518401716
75.6071347778639,1.98102733686067,1.99075669569599
78.4376662536669,1.98742945326279,1.99698428646686
81.3330045739384,1.99379188712522,2.00315509105402
84.2529666386023,2.00002204585538,2.00918770880413
87.4545704913079,2.00666225749559,2.01559678705012
90.7745543714062,2.01334215167549,2.02203116458804
93.8908602932988,2.01944003527337,2.02788769188134
97.3073711653016,2.02593915343915,2.03411794435673
101.04885344397,2.03284832451499,2.04072725721319
104.786403033078,2.03954585537919,2.04712166939191
108.540527589777,2.0460758377425,2.05334915375479
112.660984644348,2.05303350970018,2.05997397566413
116.58762794374,2.05947530864198,2.06609567200754
121.074814312451,2.06661375661376,2.07287766730853
125.421559728171,2.07332451499118,2.07924435328583
130.117011732773,2.08036155202822,2.085912274002
134.71533653284,2.08705026455026,2.0922450688921
139.839558725581,2.09427248677249,2.09908743532197
144.786709945038,2.1010405643739,2.105492580157
150.277727429004,2.10832892416226,2.11238621993465
155.824869302163,2.11546296296296,2.11913505358605
161.582609978233,2.1226455026455,2.12592647210789
167.625778240663,2.12995149911817,2.13283596353168
173.737920409479,2.13710758377425,2.13961156226762
180.144528636396,2.14439153439153,2.14649899963584
186.517562366222,2.15141093474427,2.15314647442494
193.591217098816,2.15896384479718,2.16030218018404
200.780704195542,2.16639329805997,2.16735079367407
208.169471851283,2.17378747795414,2.17437476104837
215.822347751691,2.18121693121693,2.18143002342647
223.756564182131,2.18867724867725,2.18852389563391
231.990847804219,2.1961684303351,2.19566383560929
240.519462266691,2.20369047619048,2.2028358495382
249.3616117903,2.21124338624339,2.21004732992199
258.52882277655,2.21882275132275,2.21729853392904
268.033045368808,2.22643738977072,2.22458970259729
277.786261077963,2.23400352733686,2.2318474728089
288.05048438086,2.24171075837743,2.23925581334807
298.693971509126,2.24944003527337,2.24670513853216
309.730736289723,2.25720899470899,2.25419561459759
321.639927208243,2.26531305114639,2.26202831228649
332.681880725028,2.27258377425044,2.2690736757519
345.298798564746,2.28063492063492,2.2768848350974
357.876502081086,2.2883950617284,2.28443388309142
370.711342738897,2.29606701940035,2.29190809067854
384.409154819389,2.30398148148148,2.29964561987097
398.382679598408,2.31180776014109,2.30730044167279
413.117879154792,2.31977954144621,2.31512823853087
429.017824532432,2.32810405643739,2.32331162268555
444.853988543625,2.33611552028219,2.33120819493484
461.058046012751,2.34404320987654,2.3390426833866
478.284270875008,2.35220458553792,2.34711633565781
494.989985567269,2.35985890652557,2.35471063916447
513.261353671578,2.36795414462081,2.36276789435282
532.745977641419,2.37630952380952,2.37109178042063
551.553244863548,2.38410934744268,2.37888010155708
572.698451668627,2.39258818342152,2.38736617457823
593.752404200661,2.40074074074074,2.39554913980004
615.558111086973,2.40891534391534,2.40376181240816
638.164638061671,2.41711199294533,2.41201182056917
661.6013954446,2.42532627865961,2.42029857398076
685.898873657024,2.43356261022928,2.42862143541955
710.24114790452,2.44154761904762,2.43670278550308
736.484611899853,2.44986772486773,2.44514518260564
764.029039069343,2.45832010582011,2.45372344281331
792.60362417538,2.46679012345679,2.46233600052039
820.64382983407,2.47482804232804,2.47052158163111
852.259299717588,2.48359347442681,2.47945490422358
883.686471334289,2.49200617283951,2.48804367909474
