Time_sec,StrainExp_percentage,StrainModel_percentage
10,0.533285714285714,0.540660842605371
10.3400986125063,0.533973214285714,0.541729642723607
10.6971022594076,0.5346875,0.542816645522324
11.0531821574348,0.535397321428571,0.543867443932242
11.4256768313012,0.536125,0.544933229769137
11.8111177006728,0.536870535714286,0.546002287550145
12.2046865386654,0.537620535714286,0.547060654162759
12.6302695933287,0.538419642857143,0.548169700113797
13.0463575389019,0.539191964285714,0.549220651011252
13.496348710556,0.540008928571429,0.550322463574329
13.9502501339147,0.540821428571429,0.551399531641353
14.4213364291688,0.541651785714286,0.552483221707265
14.908826974154,0.542491071428571,0.553570309073328
15.412796368559,0.54334375,0.554659725227353
15.9338016539123,0.544209821428571,0.555751486864243
16.4724187016527,0.545089285714286,0.556845611192411
17.0286761612356,0.545977678571429,0.557941017151625
17.6025462995097,0.546875,0.559036614601294
18.20968820941,0.547803571428571,0.560159999011014
18.8089569734297,0.548705357142857,0.561235037724142
19.4292403616085,0.549611607142857,0.562314623984706
20.1147778765762,0.550598214285714,0.563471005843322
20.7608456055074,0.551504464285714,0.564527657543154
21.4769226569522,0.552482142857143,0.565663589203619
22.2103060713032,0.553464285714286,0.566790980377815
22.9932049857211,0.554486607142857,0.567956870693236
23.7419939575402,0.555441964285714,0.569037908419381
24.5314894473146,0.556424107142857,0.57014390448332
25.4080431932408,0.557486607142857,0.571333754677069
26.2538136841569,0.558486607142857,0.572446211429256
27.1376698890454,0.559508928571429,0.573573763272903
28.0531488780973,0.560540178571429,0.574706291156937
29.0246131924387,0.561602678571429,0.575871202774306
29.9897722792812,0.562633928571429,0.576993314010858
31.0055927917659,0.563691964285714,0.578138771252491
32.0515546912221,0.564754464285714,0.579282489790352
33.1316991456938,0.565821428571429,0.580427922113774
34.2482447062511,0.566897321428571,0.581576247197683
35.4118443045374,0.567986607142857,0.582736758235831
36.6015770034583,0.569071428571429,0.583887515441193
37.8199523625947,0.570151785714286,0.585030783080567
39.1270312112586,0.57128125,0.586220172222626
40.446966751942,0.572388392857143,0.587384721408848
41.7808302731298,0.573482142857143,0.588526591908285
43.2506988168623,0.574651785714286,0.589746744564149
44.6963560962996,0.575767857142857,0.590910233589831
46.2041706972084,0.576901785714286,0.592087555257903
47.7580827436696,0.578040178571429,0.593264612820733
49.411917516673,0.57921875,0.594479477529825
51.0737106558915,0.580366071428571,0.595663319621664
52.78963550578,0.581522321428571,0.596849381693259
54.5505015575902,0.582674107142857,0.598030505149231
56.4132653122436,0.583861607142857,0.599242762992384
58.3105237464092,0.58503125,0.600440596148515
60.3036896415814,0.586232142857143,0.60166142318895
62.3836669744087,0.587446428571429,0.602896980787145
64.4602639103006,0.588625,0.604093829999753
66.6192859684912,0.589816964285714,0.605301733907388
68.8758298523083,0.591026785714286,0.606526951352783
71.2609599891396,0.592272321428571,0.607783206624579
73.6477635045346,0.593482142857143,0.609002958713818
76.1119773551154,0.594696428571429,0.610225493759174
78.6507900553109,0.595910714285714,0.611448381567111
81.4258891410841,0.597200892857143,0.61274520577269
84.0468056644722,0.598388392857143,0.61393411538407
86.9399370993346,0.599660714285714,0.615208595641157
89.8817956553794,0.600919642857143,0.616466275551122
92.8304778700212,0.602142857142857,0.617690566814066
96.0323597268828,0.6034375,0.618981390514628
99.3678245501334,0.604745535714286,0.620286020967864
102.682365884168,0.606013392857143,0.621544544391521
106.153381400039,0.607299107142857,0.622824501813684
109.741729123906,0.60859375,0.624109420960684
113.47780634773,0.609901785714286,0.625408450538072
117.317648733903,0.611209821428572,0.626704906367712
121.275315066347,0.612522321428571,0.628002704593995
125.441609122438,0.613861607142857,0.629329401467883
129.677649504864,0.615191964285714,0.630639359413676
133.989836576924,0.616504464285714,0.631935043361715
138.556033735186,0.617857142857143,0.633268040223025
143.239702043481,0.619205357142857,0.634596235312275
148.180284206566,0.620589285714286,0.635957076261166
153.112836893299,0.621933035714286,0.637277092836393
158.193788106067,0.623276785714286,0.638598984474098
163.71552655953,0.624700892857143,0.639994723667162
169.137063788123,0.6260625,0.641326327446386
174.825384062191,0.627446428571429,0.642684696704816
180.867447773071,0.628879464285714,0.644086770100478
186.825892619308,0.630258928571429,0.645430857482868
193.121966360771,0.631669642857143,0.646812055447122
199.756481390556,0.633125,0.648226764026051
206.59829213662,0.634580357142857,0.649644633971509
213.582021732095,0.636022321428572,0.651051626231802
220.669604029989,0.637450892857143,0.652440501447651
228.273279276406,0.638941964285714,0.653889490814772
235.887627512797,0.640397321428572,0.655300587929972
243.999434388947,0.641901785714286,0.656762658268273
252.28942548987,0.643401785714286,0.658215636305439
260.566088594561,0.644861607142857,0.659627283030702
269.427905114281,0.646383928571429,0.661098188489543
278.618924973588,0.647919642857143,0.662582161783846
287.989276120582,0.649441964285714,0.664054203829778
297.734207440654,0.650986607142857,0.665544001229597
307.962573024172,0.6525625,0.667065424023473
318.404548289803,0.654133928571429,0.668576711511535
329.025340694479,0.6556875,0.670073114813191
340.249413565681,0.657290178571429,0.671612575455081
351.587169205612,0.658866071428572,0.673126536707416
363.883502176753,0.660526785714286,0.67472469880129
376.284172675548,0.662160714285714,0.676293109691133
388.602770436238,0.663745535714286,0.677810713812856
401.899334981375,0.665410714285714,0.679406329697044
415.305203168064,0.667044642857143,0.680973115939083
429.872910452695,0.668776785714286,0.682630876793061
444.123187317404,0.670428571428572,0.68421010251049
458.891671123711,0.672098214285714,0.685805181367279
474.435356090533,0.673808035714286,0.687441018111612
490.195501270406,0.6755,0.689057337796005
507.677268302953,0.677330357142857,0.690803447321483
