Time_sec,StrainExp_percentage,StrainModel_percentage
10,0.335714285714286,0.333577080080331
10.3687512899785,0.335798059964727,0.333727228317305
10.7433324096434,0.335873015873016,0.333874097775361
11.1398967581092,0.335947971781305,0.334023815371456
11.5469256044634,0.336022927689594,0.334171744258423
11.9731526683309,0.336093474426808,0.334320859093226
12.4155615626749,0.336164021164021,0.334469812012401
12.8738522395526,0.336230158730159,0.334618301422642
13.3591943817144,0.336300705467372,0.334769569742261
13.8418081361943,0.33636684303351,0.33491431565516
14.358452087246,0.336432980599647,0.335063446580554
14.8777026470366,0.336499118165785,0.335207691704719
15.433011245632,0.336565255731922,0.335356143870091
15.9963235335989,0.33663139329806,0.335501034286399
16.5873888949205,0.336697530864198,0.335647329111591
17.1866242831377,0.336759259259259,0.335790074484791
17.8210272971457,0.336825396825397,0.335935516532117
18.4721708704759,0.336891534391534,0.336079149246417
19.1540267534255,0.336962081128748,0.336223860504279
19.8617694869354,0.337028218694885,0.336368340664661
20.5874775699063,0.337098765432099,0.33651086346526
21.3551311113256,0.337169312169312,0.336655868002109
22.135403547303,0.337239858906526,0.336797623504822
22.9616050257715,0.337314814814815,0.336941977165938
23.8186443826444,0.337389770723104,0.337085921731316
24.6826836296509,0.337460317460318,0.337225494198354
25.5910110268994,0.337539682539683,0.3373666433107
26.5327650431076,0.337614638447972,0.337507379455997
27.5091757841366,0.337694003527337,0.337647697626018
28.5215186239743,0.337773368606702,0.337787592827985
29.5711158706112,0.337857142857143,0.337927060087472
30.6593384932202,0.337940917107584,0.338066094451433
31.7876079128976,0.338029100529101,0.33820469099133
32.9562068259122,0.338112874779541,0.338342706875329
34.1690014319818,0.338201058201058,0.33848041354589
35.4264271075274,0.338293650793651,0.338617667791717
36.7301262842951,0.338386243386243,0.338754464815948
38.0818018358281,0.338478835978836,0.338890799863682
39.483219301736,0.338571428571429,0.339026668225848
40.9347298175557,0.338668430335097,0.339161930083169
42.4411355694646,0.338769841269841,0.339296851628702
44.0029773362071,0.33886684303351,0.339431292681687
45.6222951735499,0.33897266313933,0.339565248757736
47.3012042116949,0.339074074074074,0.339698715439709
49.0401251137499,0.339179894179894,0.339831555657536
50.8099105676072,0.339281305114639,0.339961518726548
52.7273414490486,0.339391534391534,0.340096794653646
54.6736447943032,0.33950176366843,0.340228652185538
56.6917912594203,0.339616402116402,0.340359996318731
58.7631923590113,0.339726631393298,0.340489521320886
60.886069239104,0.339836860670194,0.340617109170687
63.1358140907056,0.339951499118166,0.340747035296793
65.4899845378886,0.340070546737213,0.340877589481256
67.8828534695338,0.340185185185185,0.341005039478653
70.3885861911589,0.340304232804233,0.341133240352532
72.9077242955543,0.34042328042328,0.341257092161801
75.6071347778639,0.340542328042328,0.341384608669857
78.4376662536669,0.340665784832452,0.341512962778401
81.3330045739384,0.340789241622575,0.341638998916963
84.2529666386023,0.340908289241623,0.34176111442766
87.4545704913079,0.341040564373898,0.34188966775675
90.7745543714062,0.341168430335097,0.342017510284577
93.8908602932988,0.341287477954145,0.342132817217692
97.3073711653016,0.341410934744268,0.34225438629198
101.04885344397,0.341543209876543,0.342382125180355
104.786403033078,0.341675485008818,0.342504517448363
108.540527589777,0.341798941798942,0.342622595235428
112.660984644348,0.341931216931217,0.342747003838008
116.58762794374,0.34205467372134,0.342860870566249
121.074814312451,0.342191358024691,0.342985803270105
125.421559728171,0.342319223985891,0.343101932585637
130.117011732773,0.342451499118166,0.343222370774531
134.71533653284,0.342579365079365,0.343335643338889
139.839558725581,0.34271164021164,0.343456824640981
144.786709945038,0.34283950617284,0.343569139340181
150.277727429004,0.342976190476191,0.343688819627601
155.824869302163,0.343108465608466,0.343804794242168
161.582609978233,0.343240740740741,0.343920324648923
167.625778240663,0.343373015873016,0.34403666796405
173.737920409479,0.343505291005291,0.344149600648518
180.144528636396,0.343637566137566,0.344263239724501
186.517562366222,0.34376102292769,0.344371827710412
193.591217098816,0.343897707231041,0.344487536296088
200.780704195542,0.344029982363316,0.34460033341258
208.169471851283,0.344162257495591,0.344711589617413
215.822347751691,0.34429012345679,0.344822207918228
223.756564182131,0.344422398589065,0.344932305211767
231.990847804219,0.344550264550265,0.345041996766818
240.519462266691,0.34468253968254,0.345151069510326
249.3616117903,0.344810405643739,0.345259640181422
258.52882277655,0.344938271604938,0.345367716070941
268.033045368808,0.345066137566138,0.345475304984411
277.786261077963,0.345194003527337,0.345581345424867
288.05048438086,0.345321869488536,0.34568852318591
298.693971509126,0.34544532627866,0.345795235956853
309.730736289723,0.345573192239859,0.345901493901933
321.639927208243,0.345705467372134,0.34601151444086
332.681880725028,0.345820105820106,0.34610954631874
345.298798564746,0.345947971781305,0.346217232212016
